key,timestamp,usageBool,userID,username,date
-KiH6x80gxMEKIu1XYTH,514498010,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:06:50
-KiH7-802DpMFTQjwLbM,514498022,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:07:02
-KiH76oTHrzrFiHhoMn-,514498053,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:07:33
-KiH79pmLFHuAzQon5cb,514498066,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:07:46
-KiH7HOhvtpdm2ixIuOC,514498096,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:08:16
-KiH7QpgeTdLzLF9ZLlI,514498135,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:08:55
-KiH7YPkMUp8QhLfciUb,514498166,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:09:26
-KiH7aYEBFiZdC8r-M2z,514498179,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:09:39
-KiH7iEtFTO8Px3J7z_w,514498210,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:10:10
-KiH7z5uyqkJj0nBJ9dc,514498279,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:11:19
-KiH85pWtGpKlnyIbCkN,514498311,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:11:51
-KiH88nefioCV1I-pZN9,514498323,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:12:03
-KiH8GTqm2cSZHOm_3KZ,514498355,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:12:35
-KiH8IEgAiJxGp3k7kYB,514498362,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:12:42
-KiH8SOZkgeaiU4jIeuN,514498403,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:13:23
-KiH8ZCJiiHbCV0vFvdG,514498432,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:13:52
-KiHCsdHhuaFdxoJhvU2,514499564,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:32:44
-KiHCv-CsbQVqasJq-43,514499573,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:32:53
-KiHDxtE-0tfx9c8vPCu,514499847,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:37:27
-KiHE-xT75gt4p9xhDWX,514499860,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:37:40
-KiHE7YFpIjYnbX4wFw1,514499891,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:38:11
-KiHEAelynRQMFcSCMBM,514499904,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 16:38:24
-KiHJWGXPUYmIUqIK-Yh,514501303,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 17:01:43
-KiHJkzORzAl_gQ5v4aR,514501367,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 17:02:47
-KiHUK3EbWjXFb-FcgXx,514504136,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 17:48:56
-KiHUN0AC5T2JXKTVe2V,514504148,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 17:49:08
-KiHVF1D7daQq5TpbnF0,514504378,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 17:52:58
-KiHVIB9LMYYEqUb7JIx,514504391,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 17:53:11
-KiHVPqj1tuaBXeTUQBB,514504422,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 17:53:42
-KiHVSrk0FcSxjb-7Xgq,514504434,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 17:53:54
-KiHYfC8YXwebbeMcbPB,514505275,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 18:07:55
-KiHYiM0dzkex9_G3Ik3,514505288,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 18:08:08
-KiHYt8uPo8fEbx4Em7r,514505332,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 18:08:52
-KiHYurzaFBtA81qRuqz,514505339,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 18:08:59
-KiHZFTEgIWRGnLlZYG8,514505428,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 18:10:28
-KiHZV68YJ7W9q2EIJro,514505492,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 18:11:32
-KiHawRukTIN_UKuk1gg,514506129,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-21 18:22:09
-KiVJfBLdMbupAEha_WR,514736223,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 10:17:03
-KiVVDO6OhK03hXvg9ad,514736229,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 10:17:09
-KiVVEV4ZAUk0JK_jCX4,514739253,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 11:07:33
-KiVVgeY22gexflcI3Ud,514739377,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 11:09:37
-KiVX9AXhRiy8qpibsCE,514739760,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 11:16:00
-KiVXK6l6eTk6ua3YJ8p,514739805,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 11:16:45
-KiV_QXj3sb5uqHKYfpt,514740618,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 11:30:18
-KiV_XHKbC9R8hgqb0OU,514740645,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 11:30:45
-KiVfN7lZbgivhorjNPt,514742177,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 11:56:17
-KiVfjcfXFZHcSnx80eO,514742272,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 11:57:52
-KiVieKRGQk1Q4i_ox4J,514743038,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:10:38
-KiVjNJa6gESDdl5QkTm,514743226,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:13:46
-KiVjmOZp5NaCx85afVD,514743333,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:15:33
-KiVjxROLYfIc8V5Rs1G,514743378,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:16:18
-KiVlRXWz4XQd8o0QAxs,514743767,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:22:47
-KiVlSqQOFpWhxD9X7WJ,514743773,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:22:53
-KiVl_Sl8v3iDJUW1eNP,514743804,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:23:24
-KiVllElNHDcNaMzh4BO,514743852,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:24:12
-KiVoU4SMO5QdFfthcWZ,514744564,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:36:04
-KiVoVVyDDkvRZK5uwWq,514744569,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:36:09
-KiVotRvjfr622eP_-oC,514744672,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:37:52
-KiVoufhHeYxmcpwtoss,514744677,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:37:57
-KiVpgVHxl810ezDasPc,514744881,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:41:21
-KiVpnuzjAKUS3c3sCQj,514744911,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:41:51
-KiVq6BWXQ-SChp2Df0y,514744987,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:43:07
-KiVqDQqLebQn4vCNJtR,514745020,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:43:40
-KiVqd4xJYv15klH_1lX,514745129,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:45:29
-KiVrD1-bEKONTzDBQgu,514745280,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:48:00
-KiVrQmaO1VeuME0mIRW,514745337,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:48:57
-KiVrU-I6Zgg5Ynpl1aw,514745350,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:49:10
-KiVt4WK5nsgSld4ACAX,514745766,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:56:06
-KiVt6oVswjuB8_6iPh5,514745776,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:56:16
-KiVteJ95EZ_lBDU_htr,514745917,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:58:37
-KiVtgdN1vO_aupGFIT7,514745930,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 12:58:50
-KiVuSvjf0u1ZIl3mHAj,514746132,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:02:12
-KiVucwalERMqHmusvJh,514746177,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:02:57
-KiVvGHZP1xqPgzgEDGA,514746338,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:05:38
-KiVvMPPHhX0RkHNjbIA,514746363,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:06:03
-KiW0DCb3675lcDXJyIi,514747898,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:31:38
-KiW0Nrnv7h9cxdmVe_B,514747946,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:32:26
-KiW4lwgUrgyjc7deFMo,514749096,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:51:36
-KiW52ghhG9aZBZQI7a2,514749169,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:52:49
-KiW66ivE4dlnXNYlY0R,514749448,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:57:28
-KiW68SI8JSG2EvCDZdI,514749456,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 13:57:36
-KiW7R6jyayP2tOtNubz,514749793,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:03:13
-KiW7U9Z_dWQd5u47C3V,514749806,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:03:26
-KiWEu8wh5WqW5EIi1xS,514751752,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:35:52
-KiWExMWXUdIz0Q3rmWK,514751765,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:36:05
-KiWHDvRDOlub8JR-2T5,514752361,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:46:01
-KiWHFmtFcm9DmJ_j3hv,514752368,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:46:08
-KiWIm20dtYEFuPKPWZA,514752767,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:52:47
-KiWIshrmmA7X4GExsyC,514752794,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:53:14
-KiWJOl0ty9Qsjh-syhd,514752930,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 14:55:30
-KiWKWkcHKITEMpZ4ayM,514753224,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 15:00:24
-KiWVuga_c-r87Zd8Q7y,514756210,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 15:50:10
-KiWWS2ap98CUTsVPHKK,514756351,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 15:52:31
-KiWYg4xkehz_ScjMK-T,514756937,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 16:02:17
-KiWYoHMCPRT9o6aEtRb,514756970,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 16:02:50
-KiW_juw8fM3MaeNXNzo,514757477,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 16:11:17
-KiW_urcRSDecuJAkN4i,514757521,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 16:12:01
-KiWnOB78FWm1Bqinep-,514761054,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:10:54
-KiWnQ6HxktJE6eul7j3,514761056,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:10:56
-KiWofiQxIDPw7M5ipat,514761392,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:16:32
-KiWoht3RJvYocIEwBd7,514761400,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:16:40
-KiWow9qtBz87X8fktsq,514761458,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:17:38
-KiWp9HPlF4zvoRfK7q1,514761517,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:18:37
-KiWrySgj6L94lwb7sdI,514762254,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:30:54
-KiWs2LqpnOawMUvLxU4,514762274,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:31:14
-KiWvsGiTjncNktBTn9L,514763278,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:47:58
-KiWwAew6H7paUKP99_s,514763357,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 17:49:17
-KiX-2b49s_6iA3pniWS,514764370,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 18:06:10
-KiX-3EtDSyOA6DxYRDE,514764370,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 18:06:10
-KiXCLqc1qy1kNvzpQAn,514765717,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 18:28:37
-KiXCT4Y5l7jC7NEBhbS,514767862,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 19:04:22
-KiXD0jtks7bizFIQoOx,514767862,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 19:04:22
-KiXE206eKTN-4KoeobW,514767891,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 19:04:51
-KiXOgBr4aw47tfgWIxJ,514771094,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 19:58:14
-KiXOhhxl_tHJmHRVI7x,514771098,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 19:58:18
-KiXOiDtqhPJBJMharKf,514771101,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 19:58:21
-KiXPWSqG4javW2YVsyh,514771313,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:01:53
-KiXPa8s0e2GlCMZQ5K6,514771332,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:02:12
-KiXQq77-2xe6bpgKRzn,514771660,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:07:40
-KiXQtri4feb-irgeZAH,514771675,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:07:55
-KiXW9WT2AEIOZPum6gd,514773052,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:30:52
-KiXXQa1n5xC09JyHVgA,514773386,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:36:26
-KiXXR6RU6h7WNaiApsz,514773386,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:36:26
-KiXXubA4EpPW0MlLGIk,514773513,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:38:33
-KiXYBI5bY1cQlRPQttd,514773585,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:39:45
-KiXYJKLPoRsSJSJZY4I,514773617,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:40:17
-KiXYupKPs43nyRgftDH,514773619,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:40:19
-KiXYvuQZenfWrPLEVxw,514773776,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-24 20:42:56
-KiZxwlqDYRG-GXnwdxE,514814152,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 07:55:52
-KiZxyDbCxMeyQboSHCV,514814158,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 07:55:58
-Ki_04fUeGWH3UE1eJ4W,514814977,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 08:09:37
-Ki_0Mpk69lHQG-tkkFp,514815051,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 08:10:51
-Ki_Dx1OrUqQzEBviiIx,514818612,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 09:10:12
-Ki_E--_pO0f9YtYYdlV,514818624,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 09:10:24
-Ki_ECY2Ph2wMoEN2ucQ,514818679,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 09:11:19
-Ki_EGbdhFCZ0h8QAqV5,514818696,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 09:11:36
-Ki_Ls5VxhYDzS6oH7TI,514820689,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 09:44:49
-Ki_M2kuZmz1MAi-XCQV,514820735,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 09:45:35
-Ki_Me0_eWWI7AGa6hIP,514820893,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 09:48:13
-Ki_MjGNDtxf9BcK05_C,514820913,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 09:48:33
-Ki_dm6uY447UEgdaagp,514825645,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 11:07:25
-Ki_dnaTrFAGyMjjYbQm,514825645,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 11:07:25
-Ki_eQCqBMbXVr5HKFWM,514825813,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 11:10:13
-Ki_eTu-C-RXRsYvTNei,514825828,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 11:10:28
-Ki_gpvLl6UiFltFH1rn,514826447,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 11:20:47
-Ki_h3XhknRYnyupvlv0,514826506,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 11:21:46
-Ki_l0IAvVheGuoFrHSu,514827540,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 11:39:00
-Ki_lBF9Qq1Y-kSH03LX,514827587,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 11:39:47
-Ki_qfh8hWpK8oZU8zey,514829026,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 12:03:46
-Ki_qj5vvh6_icnuuRjA,514829040,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 12:04:00
-Ki_r0vut8T0NkrZwFU-,514829117,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 12:05:17
-Ki_rEp9BRMzDC4iduSe,514829174,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 12:06:14
-Ki_yQB5h5QxiyrMIvwe,514831055,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 12:37:35
-Ki_z1HkHW7Czk1WSRm-,514831216,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 12:40:16
-Kia5LKaLBKthDYhMhZl,514831504,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 12:45:04
-Kia5MYy-jYF0fIyrZk6,514833134,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:12:14
-Kia6217cVWvsJYFv_Lq,514833312,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:15:12
-Kia6NIiF_Q_hfX8stiA,514833400,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:16:40
-KiaDPbOmFyXqTIxJrgd,514835244,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:47:24
-KiaDRwR4BbO7oTX_kG2,514835248,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:47:28
-KiaE_FXQ8y0vZf18r02,514835553,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:52:33
-KiaEaZ2kJuMPXYNFvdm,514835558,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:52:38
-KiaGA7hp5Prux7uqi-Y,514835966,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:59:26
-KiaH8r-vWLohlwnLmWo,514835971,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 13:59:31
-KiaH9s81VDFyuwcTNO-,514836228,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 14:03:48
-KiaYgb0XW2GaTjeX0yK,514840821,True,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 15:20:21
-Kiab8camFitGAmnQNLG,514841731,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 15:35:31
-Kiab8cbRI2xJ7DqsmeS,514841732,False,Paul,y5DJ8b8bTiPuh12Cd8YhGCEMTJx1,2017-04-25 15:35:32
